0 0 0 0 0 0 0.0151515 0.984848
0 0 0 0 0 0 0.0454545 0.954545
0 0 0 0 0 0 0.0757576 0.924242
0 0 0 0 0 0 0.0757576 0.924242
0 0 0 0 0 0.030303 0.030303 0.939394
0 0 0 0 0 0 0.121212 0.878788
0 0 0 0 0 0 0.0757576 0.924242
0 0 0 0 0 0.030303 0.166667 0.80303
0 0 0 0 0 0.030303 0.106061 0.863636
0 0 0 0 0 0.030303 0.136364 0.833333
0 0 0 0 0 0.030303 0.136364 0.833333
0 0 0 0 0 0.030303 0.136364 0.833333
0 0 0 0 0 0 0.136364 0.863636
0 0 0 0 0 0 0.0909091 0.909091
0 0 0 0 0 0 0.121212 0.878788
0 0 0 0 0 0 0.0909091 0.909091
0 0 0 0 0 0 0.0909091 0.909091
0 0 0 0 0 0 0.136364 0.863636
0 0 0 0 0 0 0.0606061 0.939394
0 0 0 0 0 0 0.0909091 0.909091
0 0 0 0 0 0 0.106061 0.893939
0 0 0 0 0 0 0.0757576 0.924242
0 0 0 0 0 0 0.0909091 0.909091
0 0 0 0 0 0 0.0606061 0.939394
0 0 0 0 0 0 0.0909091 0.909091
0 0 0 0 0 0 0.121212 0.878788
0 0 0 0 0 0 0.106061 0.893939
0 0 0 0 0 0 0.0757576 0.924242
0 0 0 0 0 0 0.0606061 0.939394
0 0 0 0 0 0 0.136364 0.863636
0 0 0 0 0 0.030303 0.0606061 0.909091
0 0 0 0 0 0.030303 0.0454545 0.924242
0 0 0 0 0 0 0.0757576 0.924242
0 0 0 0 0 0 0.106061 0.893939
0 0 0 0 0 0 0.0757576 0.924242
0 0 0 0 0 0 0.121212 0.878788
0 0 0 0 0 0.030303 0.136364 0.833333
0 0 0 0 0 0 0.0909091 0.909091
0 0 0 0 0 0.030303 0.0757576 0.893939
0 0 0 0 0 0.030303 0.0606061 0.909091
0 0 0 0 0 0.030303 0.121212 0.848485
0 0 0 0 0 0.030303 0.106061 0.863636
0 0 0 0 0 0.030303 0.106061 0.863636
0 0 0 0 0 0.030303 0.0757576 0.893939
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0 0.106061 0.893939
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0 0.181818 0.818182
0 0 0 0 0 0 0.212121 0.787879
0 0 0 0 0 0.030303 0.166667 0.80303
0 0 0 0 0 0 0.181818 0.818182
0 0 0 0 0 0 0.212121 0.787879
0 0 0 0 0 0.030303 0.181818 0.787879
0 0 0 0 0 0.030303 0.136364 0.833333
0 0 0 0 0 0.030303 0.227273 0.742424
0 0 0 0 0 0.030303 0.181818 0.787879
0 0 0 0 0 0.030303 0.227273 0.742424
0 0 0 0 0 0.030303 0.181818 0.787879
0 0 0 0 0 0.030303 0.166667 0.80303
0 0 0 0 0 0 0.19697 0.80303
0 0 0 0 0 0 0.242424 0.757576
0 0 0 0 0 0 0.19697 0.80303
0 0 0 0 0 0 0.166667 0.833333
0 0 0 0 0 0 0.19697 0.80303
0 0 0 0 0 0 0.166667 0.833333
0 0 0 0 0 0.030303 0.151515 0.818182
0 0 0 0 0 0.030303 0.121212 0.848485
0 0 0 0 0 0.030303 0.121212 0.848485
0 0 0 0 0 0 0.166667 0.833333
0 0 0 0 0 0 0.19697 0.80303
0 0 0 0 0 0 0.106061 0.893939
0 0 0 0 0 0 0.19697 0.80303
0 0 0 0 0 0 0.181818 0.818182
0 0 0 0 0 0 0.212121 0.787879
0 0 0 0 0 0 0.212121 0.787879
0 0 0 0 0 0 0.19697 0.80303
0 0 0 0 0 0 0.227273 0.772727
0 0 0 0 0 0 0.181818 0.818182
0 0 0 0 0 0 0.227273 0.772727
0 0 0 0 0 0.030303 0.19697 0.772727
0 0 0 0 0 0.030303 0.19697 0.772727
0 0 0 0 0 0 0.19697 0.80303
0 0 0 0 0 0 0.227273 0.772727
0 0 0 0 0 0 0.212121 0.787879
0 0 0 0 0 0 0.181818 0.818182
0 0 0 0 0 0.030303 0.166667 0.80303
0 0 0 0 0 0.0606061 0.181818 0.757576
0 0 0 0 0 0.030303 0.181818 0.787879
0 0 0 0 0 0.030303 0.212121 0.757576
0 0 0 0 0 0.030303 0.181818 0.787879
0 0 0 0 0 0.030303 0.19697 0.772727
0 0 0 0 0 0.030303 0.136364 0.833333
0 0 0 0 0 0.030303 0.136364 0.833333
0 0 0 0 0 0.0606061 0.106061 0.833333
0 0 0 0 0 0.0606061 0.106061 0.833333
0 0 0 0 0 0 0.166667 0.833333
0 0 0 0 0 0.030303 0.151515 0.818182
0 0 0 0 0 0.030303 0.121212 0.848485
0 0 0 0 0 0.030303 0.151515 0.818182
0 0 0 0 0 0.030303 0.136364 0.833333
0 0 0 0 0 0.030303 0.136364 0.833333
0 0 0 0 0 0.030303 0.151515 0.818182
0 0 0 0 0 0.030303 0.151515 0.818182
0 0 0 0 0 0.030303 0.151515 0.818182
0 0 0 0 0 0.030303 0.0909091 0.878788
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0 0.136364 0.863636
0 0 0 0 0 0.030303 0.106061 0.863636
0 0 0 0 0 0.030303 0.106061 0.863636
0 0 0 0 0 0.030303 0.106061 0.863636
0 0 0 0 0 0.030303 0.121212 0.848485
0 0 0 0 0 0 0.166667 0.833333
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0 0.257576 0.742424
0 0 0 0 0 0.030303 0.19697 0.772727
0 0 0 0 0 0.030303 0.19697 0.772727
0 0 0 0 0 0.030303 0.242424 0.727273
0 0 0 0 0 0.030303 0.272727 0.69697
0 0 0 0 0 0.030303 0.212121 0.757576
0 0 0 0 0 0.030303 0.166667 0.80303
0 0 0 0 0 0.030303 0.166667 0.80303
0 0 0 0 0 0.030303 0.242424 0.727273
0 0 0 0 0 0.030303 0.227273 0.742424
0 0 0 0 0 0 0.287879 0.712121
0 0 0 0 0 0 0.242424 0.757576
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0 0.181818 0.818182
0 0 0 0 0 0 0.166667 0.833333
0 0 0 0 0 0 0.136364 0.863636
0 0 0 0 0 0 0.0909091 0.909091
0 0 0 0 0 0 0.136364 0.863636
0 0 0 0 0 0 0.0909091 0.909091
0 0 0 0 0 0 0.0757576 0.924242
0 0 0 0 0 0 0.106061 0.893939
0 0 0 0 0 0 0.121212 0.878788
0 0 0 0 0 0 0.0909091 0.909091
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0 0.106061 0.893939
0 0 0 0 0 0 0.106061 0.893939
0 0 0 0 0 0 0.0757576 0.924242
0 0 0 0 0 0 0.0909091 0.909091
0 0 0 0 0 0 0.106061 0.893939
0 0 0 0 0 0 0.0909091 0.909091
0 0 0 0 0 0 0.0909091 0.909091
0 0 0 0 0 0 0.136364 0.863636
0 0 0 0 0 0 0.121212 0.878788
0 0 0 0 0 0 0.106061 0.893939
0 0 0 0 0 0 0.0757576 0.924242
0 0 0 0 0 0 0.0909091 0.909091
0 0 0 0 0 0 0.121212 0.878788
0 0 0 0 0 0 0.106061 0.893939
0 0 0 0 0 0 0.136364 0.863636
0 0 0 0 0 0 0.106061 0.893939
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0 0.106061 0.893939
0 0 0 0 0 0 0.136364 0.863636
0 0 0 0 0 0 0.121212 0.878788
0 0 0 0 0 0 0.106061 0.893939
0 0 0 0 0 0 0.0909091 0.909091
0 0 0 0 0 0 0.121212 0.878788
0 0 0 0 0 0 0.136364 0.863636
0 0 0 0 0 0 0.19697 0.80303
0 0 0 0 0 0 0.166667 0.833333
0 0 0 0 0 0 0.0909091 0.909091
0 0 0 0 0 0 0.106061 0.893939
0 0 0 0 0 0 0.136364 0.863636
0 0 0 0 0 0 0.181818 0.818182
0 0 0 0 0 0 0.136364 0.863636
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0 0.181818 0.818182
0 0 0 0 0 0 0.136364 0.863636
0 0 0 0 0 0 0.181818 0.818182
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0 0.19697 0.80303
0 0 0 0 0 0 0.136364 0.863636
0 0 0 0 0 0 0.121212 0.878788
0 0 0 0 0 0 0.121212 0.878788
0 0 0 0 0 0 0.121212 0.878788
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0 0.0909091 0.909091
0 0 0 0 0 0 0.121212 0.878788
0 0 0 0 0 0 0.136364 0.863636
0 0 0 0 0 0 0.106061 0.893939
0 0 0 0 0 0 0.121212 0.878788
0 0 0 0 0 0 0.0909091 0.909091
0 0 0 0 0 0 0.106061 0.893939
0 0 0 0 0 0 0.0909091 0.909091
0 0 0 0 0 0 0.106061 0.893939
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0 0.166667 0.833333
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0 0.0909091 0.909091
0 0 0 0 0 0 0.121212 0.878788
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0 0.136364 0.863636
0 0 0 0 0 0.030303 0.0909091 0.878788
0 0 0 0 0 0.030303 0.136364 0.833333
0 0 0 0 0 0.030303 0.106061 0.863636
0 0 0 0 0 0.030303 0.106061 0.863636
0 0 0 0 0 0.030303 0.106061 0.863636
0 0 0 0 0 0.030303 0.106061 0.863636
0 0 0 0 0 0.030303 0.0757576 0.893939
0 0 0 0 0 0.030303 0.0757576 0.893939
0 0 0 0 0 0.030303 0.106061 0.863636
0 0 0 0 0 0.030303 0.106061 0.863636
0 0 0 0 0 0 0.227273 0.772727
0 0 0 0 0 0.030303 0.166667 0.80303
0 0 0 0 0 0.030303 0.166667 0.80303
0 0 0 0 0 0.030303 0.121212 0.848485
0 0 0 0 0 0.030303 0.181818 0.787879
0 0 0 0 0 0.030303 0.166667 0.80303
0 0 0 0 0 0.030303 0.181818 0.787879
0 0 0 0 0 0.030303 0.181818 0.787879
0 0 0 0 0 0 0.242424 0.757576
0 0 0 0 0 0 0.242424 0.757576
0 0 0 0 0 0 0.212121 0.787879
0 0 0 0 0 0 0.242424 0.757576
0 0 0 0 0 0 0.212121 0.787879
0 0 0 0 0 0 0.242424 0.757576
0 0 0 0 0 0 0.257576 0.742424
0 0 0 0 0 0 0.121212 0.878788
0 0 0 0 0 0 0.166667 0.833333
0 0 0 0 0 0 0.181818 0.818182
0 0 0 0 0 0 0.121212 0.878788
0 0 0 0 0 0 0.136364 0.863636
0 0 0 0 0 0 0.181818 0.818182
0 0 0 0 0 0 0.181818 0.818182
0 0 0 0 0 0 0.181818 0.818182
0 0 0 0 0 0 0.166667 0.833333
0 0 0 0 0 0 0.136364 0.863636
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0 0.242424 0.757576
0 0 0 0 0 0 0.181818 0.818182
0 0 0 0 0 0.030303 0.151515 0.818182
0 0 0 0 0 0 0.19697 0.80303
0 0 0 0 0 0 0.227273 0.772727
0 0 0 0 0 0.030303 0.136364 0.833333
0 0 0 0 0 0.030303 0.121212 0.848485
0 0 0 0 0 0 0.166667 0.833333
0 0 0 0 0 0.030303 0.121212 0.848485
0 0 0 0 0 0.030303 0.0606061 0.909091
0 0 0 0 0 0 0.0909091 0.909091
0 0 0 0 0 0 0.0909091 0.909091
0 0 0 0 0 0 0.0909091 0.909091
0 0 0 0 0 0 0.121212 0.878788
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0 0.166667 0.833333
0 0 0 0 0 0 0.136364 0.863636
0 0 0 0 0 0.030303 0.106061 0.863636
0 0 0 0 0 0.030303 0.136364 0.833333
0 0 0 0 0 0 0.136364 0.863636
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0 0.106061 0.893939
0 0 0 0 0 0.030303 0.106061 0.863636
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0 0.0909091 0.909091
0 0 0 0 0 0 0.0909091 0.909091
0 0 0 0 0 0.030303 0.0909091 0.878788
0 0 0 0 0 0 0.136364 0.863636
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0.030303 0.0909091 0.878788
0 0 0 0 0 0 0.106061 0.893939
0 0 0 0 0 0.030303 0.166667 0.80303
0 0 0 0 0 0 0.166667 0.833333
0 0 0 0 0 0 0.19697 0.80303
0 0 0 0 0 0 0.136364 0.863636
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0 0.181818 0.818182
0 0 0 0 0 0.0454545 0.151515 0.80303
0 0 0 0 0 0.0454545 0.136364 0.818182
0 0 0 0 0 0.0454545 0.121212 0.833333
0 0 0 0 0 0.0454545 0.136364 0.818182
0 0 0 0 0 0.0454545 0.136364 0.818182
0 0 0 0 0 0 0.166667 0.833333
0 0 0 0 0 0 0.166667 0.833333
0 0 0 0 0 0 0.166667 0.833333
0 0 0 0 0 0 0.166667 0.833333
0 0 0 0 0 0.030303 0.0757576 0.893939
0 0 0 0 0 0 0.121212 0.878788
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0 0.136364 0.863636
0 0 0 0 0 0 0.19697 0.80303
0 0 0 0 0 0.030303 0.136364 0.833333
0 0 0 0 0 0.030303 0.136364 0.833333
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0.030303 0.0454545 0.924242
0 0 0 0 0 0 0.151515 0.848485
0 0 0 0 0 0.030303 0.151515 0.818182
0 0 0 0 0 0.030303 0.106061 0.863636
0 0 0 0 0 0.030303 0.136364 0.833333
0 0 0 0 0 0.030303 0.121212 0.848485
0 0 0 0 0 0.030303 0.106061 0.863636
0 0 0 0 0 0 0.121212 0.878788
0 0 0 0 0 0.030303 0.151515 0.818182
0 0 0 0 0 0.0606061 0.121212 0.818182
0 0 0 0 0 0.0606061 0.136364 0.80303
0 0 0 0 0 0.0606061 0.121212 0.818182
0 0 0 0 0 0.0606061 0.166667 0.772727
0 0 0 0 0 0.030303 0.19697 0.772727
0 0 0 0 0 0.0606061 0.0757576 0.863636
0 0 0 0 0 0.0606061 0.166667 0.772727
0 0 0 0 0 0.0606061 0.0909091 0.848485
0 0 0 0 0 0.030303 0.151515 0.818182
0 0 0 0 0 0.030303 0.19697 0.772727
0 0 0 0 0 0.030303 0.121212 0.848485
0 0 0 0 0 0.030303 0.136364 0.833333
0 0 0 0 0 0.0606061 0.151515 0.787879
0 0 0 0 0 0.030303 0.166667 0.80303
